bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
"-61.4285446836,10.5655052758,-61.156959195,10.8043887393",uuuu,85632271,,27ded11faf5da1819d892ec83528e3c5,,ad3596abc6149946dcc27138989d00f5,10.686597,-61.305191,85679079,uuuu,TT,TT,1457144853,10.666631,-61.35202,0,Tunapuna/Piarco,85632271,856/790/79/85679079.geojson,region,85679079,quattroshapes,,,TT
"-61.4899132248,10.2480052761,-61.4278470534,10.3100169954",uuuu,85632271,,5c56a04e5203ddcbdc3d81afd4dafe26,,f2ad8a5f9cbbcf054f43012d869ec822,10.279739,-61.45248,85679083,uuuu,TT,TT,1457144853,10.2801,-61.449424,0,San Fernando,85632271,856/790/83/85679083.geojson,region,85679083,quattroshapes,,,TT
"-61.4622948334,10.5031318223,-61.364491747,10.5662804222",uuuu,85632271,,e293bf141501f2ad2b554f01697d8a35,,ee14a0aed0d722b078e4ca6e7a341a63,10.537104,-61.409476,85679085,uuuu,TT,TT,1457144853,10.534698,-61.403651,0,Chaguanas,85632271,856/790/85/85679085.geojson,region,85679085,quattroshapes,,,TT
"-61.5490722694,10.6356407942,-61.4916157701,10.6780048691",uuuu,85632271,,f8a09151e4ae9f5bbc0417bf0889dbdd,,f2f4fe47d60de9dffa6595352a2505d3,10.661193,-61.5147,85679093,uuuu,TT,TT,1457144853,10.66158,-61.512746,0,Port of Spain,85632271,856/790/93/85679093.geojson,region,85679093,quattroshapes,,,TT
"7.47983239775,33.4107039845,8.66921796973,34.5363547083",uuuu,85632703,,e8f7a091bcf273d34e3fd5f9b881bde0,,6d60262128aef4315e57167c47736d6e,33.945252,7.96154,85679095,uuuu,TN,TN,1457144852,33.941027,7.95253,0,Tozeur,85632703,856/790/95/85679095.geojson,region,85679095,quattroshapes,,,TN
"9.5530399917,36.5703520778,10.3370023441,37.1289256591",uuuu,85632703,,99e8c8db34cdd7aece0ee3f8266bdab7,,a8b8ed31c1b2e471572a3d1664a612e4,36.845132,9.946504,85679099,uuuu,TN,TN,1452291441,36.817783,9.874959,0,Manubah,85632703,856/790/99/85679099.geojson,region,85679099,quattroshapes,,,TN
"8.8959982699,36.3549905461,9.85612226723,37.1668127488",uuuu,85632703,,db53112415c0a4da8788070b318b0aee,,68220b860a1968740b2ab4960c41b601,36.683154,9.314559,85679103,uuuu,TN,TN,1457144852,36.591472,9.267201,0,Béja,85632703,856/791/03/85679103.geojson,region,85679103,quattroshapes,,,TN
"9.97141238757,36.4433055691,10.416750749,36.8160667996",uuuu,85632703,,de78e1c9722701ba47612fc385a65081,,f307bd03ad217fdd54a7f9e16c0a2f99,36.623009,10.228314,85679107,uuuu,TN,TN,1457144852,36.610213,10.243503,0,Ben Arous (Tunis Sud),85632703,856/791/07/85679107.geojson,region,85679107,quattroshapes,,,TN
"9.07436119981,36.7243736838,10.2721460305,37.3452009146",uuuu,85632703,,7092391c12ff5987c894d499a6d5b139,,48d6611c07762d6cac9358bab9719636,37.080382,9.605221,85679113,uuuu,TN,TN,1457144852,37.081851,9.596405,0,Bizerte,85632703,856/791/13/85679113.geojson,region,85679113,quattroshapes,,,TN
"8.16785241676,36.353130195,9.07374108219,37.0188631485",uuuu,85632703,,f2c708aec211ce11b9b59153fd6866c5,,b58013bd193d1507cbec10a302cf3855,36.640331,8.68521,85679115,uuuu,TN,TN,1457144852,36.62952,8.716059,0,Jendouba,85632703,856/791/15/85679115.geojson,region,85679115,quattroshapes,,,TN
"10.3392969094,36.3503323888,11.1362265783,37.0874697942",uuuu,85632703,,d1c6ce59481c21df985e90280478b85b,,a4d83db7ba5e123729853a36e458c781,36.691565,10.714079,85679119,uuuu,TN,TN,1457144852,36.677144,10.708007,0,Nabeul,85632703,856/791/19/85679119.geojson,region,85679119,quattroshapes,,,TN
"9.99730228018,36.6853838157,10.3471785822,36.8918360184",uuuu,85632703,,1fd94340a925b66e9a3df40d31abee1f,,79618b193a555634b631b7186df5bc56,36.778663,10.15573,85679123,uuuu,TN,TN,1455925839,36.77179,10.141152,0,Tunis,85632703,856/791/23/85679123.geojson,region,85679123,quattroshapes,,,TN
"8.24143965632,35.6214054286,9.15022220159,36.4381379261",uuuu,85632703,,005b75617ef9b116915cdc3db6a3118f,,94c75ef8eeb6fa4c52358983ad0b894c,36.034171,8.663371,85679131,uuuu,TN,TN,1457144852,36.092668,8.672028,0,Le Kef,85632703,856/791/31/85679131.geojson,region,85679131,quattroshapes,,,TN
"8.24888106241,34.6374209659,9.32695560132,35.7847411161",uuuu,85632703,,7c61373e1651e0901ba876b2c51c1c73,,06c6d978fb664ff7c2d5156d4ec67d4a,35.223934,8.741197,85679133,uuuu,TN,TN,1455925839,35.221926,8.784788,0,Kassérine,85632703,856/791/33/85679133.geojson,region,85679133,quattroshapes,,,TN
"9.25931115109,33.2874516867,10.4602309744,34.292661648",uuuu,85632703,,c66bfee585209e35e33bfe33783e8e26,,d81f3b3a1c92cc5d4403852183ad293f,33.784348,9.796598,85679137,uuuu,TN,TN,1462977534,33.806522,9.796508,0,Gabès,85632703,856/791/37/85679137.geojson,region,85679137,quattroshapes,,,TN
"8.02755171144,34.090942695,9.56285851371,34.7506440287",uuuu,85632703,,6707774a688363e0ca28359e61dfab49,,17dd1cbc4905b4c08228e0d0f932e751,34.407573,8.759367,85679141,uuuu,TN,TN,1457144852,34.417983,8.774023,0,Gafsa,85632703,856/791/41/85679141.geojson,region,85679141,quattroshapes,,,TN
"8.80590213418,34.237290351,10.0606575857,35.4933377146",uuuu,85632703,,8e7924235605663563786ecc8e7e66c7,,a612a1996aab05aba5f31868295a29a3,34.859028,9.531909,85679147,uuuu,TN,TN,1455925839,34.875391,9.5414,0,Sidi Bou Zid,85632703,856/791/47/85679147.geojson,region,85679147,quattroshapes,,,TN
"9.71365034309,34.1554090437,11.3047955107,35.2721109079",uuuu,85632703,,717c01ea78b428f31eed9b7faf0b6a22,,29d872af49c559e2fb5efa11f5f3732b,34.765493,10.371815,85679151,uuuu,TN,TN,1457144852,34.805583,10.308818,0,Sfax,85632703,856/791/51/85679151.geojson,region,85679151,quattroshapes,,,TN
"8.91731652184,35.4806769878,9.75757531105,36.4542092958",uuuu,85632703,,050409f8523c49a45c5ac5fce422ec87,,bc8e86f031851eff5a8a3cc27a20869d,36.050905,9.329476,85679157,uuuu,TN,TN,1457144852,36.123194,9.370862,0,Siliana,85632703,856/791/57/85679157.geojson,region,85679157,quattroshapes,,,TN
"10.1742423837,35.0928490022,11.1607817619,35.5762008729",uuuu,85632703,,b22a0fa88fbd0c0ae0510f6644a075b7,,7878cb6d2df9c3867b32f406fb281024,35.32394,10.640844,85679161,uuuu,TN,TN,1457144852,35.362399,10.650215,0,Mahdia,85632703,856/791/61/85679161.geojson,region,85679161,quattroshapes,,,TN
"10.479753452,35.458094387,11.0550216241,35.7896029482",uuuu,85632703,,d93e01540c30c1374d4e4a7326abdbb9,,c54d45f4212c794ff0747f25d6099974,35.605306,10.765675,85679165,uuuu,TN,TN,1457144852,35.59323,10.765691,0,Monastir,85632703,856/791/65/85679165.geojson,region,85679165,quattroshapes,,,TN
"9.27217858168,35.0139871282,10.3056555524,36.1331436218",uuuu,85632703,,c96cf384410d83e1d64af052edffb855,,92f57fa337721ad43f6370df1d2b0814,35.606551,9.863197,85679171,uuuu,TN,TN,1457144852,35.588976,9.855489,0,Kairouan,85632703,856/791/71/85679171.geojson,region,85679171,quattroshapes,,,TN
"10.1594629252,35.417657579,10.6913551817,36.3745759141",uuuu,85632703,,528ba550482186a89351f1bbc8b0e676,,fa2c45d87cdf7221681ad3afafdbffc6,35.871443,10.409682,85679173,uuuu,TN,TN,1457144852,35.799784,10.413663,0,Sousse,85632703,856/791/73/85679173.geojson,region,85679173,quattroshapes,,,TN
"9.57216027178,36.0090685082,10.366168654,36.6514324003",uuuu,85632703,,4684ea27ced3e0f221092b1f4abc47de,,170990df058ed7837b6798c2900526e0,36.316549,9.995925,85679179,uuuu,TN,TN,1457144852,36.333489,10.002033,0,Zaghouan,85632703,856/791/79/85679179.geojson,region,85679179,quattroshapes,,,TN
"9.74067711815,32.2622233689,11.5641309002,33.8963076839",uuuu,85632703,,d1f980ad9970c669b69498cc07887cdc,,5535e27158b290f35795892093662b7a,33.191773,10.86203,85679183,uuuu,TN,TN,1455925839,33.320353,10.874352,0,Médenine,85632703,856/791/83/85679183.geojson,region,85679183,quattroshapes,,,TN
"7.70828622293,32.5263554077,9.98784549337,34.2047858755",uuuu,85632703,,82d9d1b525532afb22891015d2867333,,ad9ecf846de656f693d64a1d5d4d86f8,33.290703,8.879332,85679187,uuuu,TN,TN,1457144852,33.314264,8.862255,0,Kebili,85632703,856/791/87/85679187.geojson,region,85679187,quattroshapes,,,TN
"8.33262728032,30.2289053356,11.4376278006,33.2607608103",uuuu,85632703,,142b1a64c2969368a9ea1a1207d14540,,09c338ab4fdf19ed9b0827f4ae92e6f2,31.999533,9.942969,85679191,uuuu,TN,TN,1457144852,32.050151,9.708897,0,Tataouine,85632703,856/791/91/85679191.geojson,region,85679191,quattroshapes,,,TN
"27.0114852222,37.3361677103,28.9030733583,38.1062014842",uuuu,85632393,,590033466d933a9f734059f05f602a23,,c1deb21946d35fb8bf6a7c2bab73ed74,37.748701,28.011516,85679195,uuuu,TR,TR,1457384934,37.733939,28.011714,0,Aydin,85632393,856/791/95/85679195.geojson,region,85679195,quattroshapes,,,TR
"26.23308353,37.888075263,28.5623189634,39.4644906677",uuuu,85632393,,d7d1b4b4a46bc41999fe84fc7646a997,,b279bc17aef37edaa5fe3fa3b9f29f95,38.499275,27.313156,85679201,uuuu,TR,TR,1457144852,38.24211,27.393698,0,Izmir,85632393,856/792/01/85679201.geojson,region,85679201,quattroshapes,,,TR
"26.6092228525,39.0501748726,28.9671521343,40.6634789082",uuuu,85632393,,29e7e8aa70a791875e706b10d15453af,,aa448ed7f49fe4afa548b03c7180a131,39.678707,27.870428,85679205,uuuu,TR,TR,1457144852,39.755892,27.890295,0,Balikesir,85632393,856/792/05/85679205.geojson,region,85679205,quattroshapes,,,TR
"25.6632593112,39.4591738956,27.5766426943,40.7258348664",uuuu,85632393,,40d5767c5935e7f3f2fde8867a62cd06,,48a976d36ddb036e0f487672397ba6f3,40.039779,26.741909,85679209,uuuu,TR,TR,1457385795,40.055683,26.81908,0,Çanakkale,85632393,856/792/09/85679209.geojson,region,85679209,quattroshapes,,,TR
"26.0332137378,40.5985781924,26.9061926609,41.9834333294",uuuu,85632393,,4eccf4796a7ce12d40842995a355601b,,8901b24f486898e9671d52d77a305d56,41.210604,26.564373,85679213,uuuu,TR,TR,1457144852,41.119262,26.557765,0,Edirne,85632393,856/792/13/85679213.geojson,region,85679213,quattroshapes,,,TR
"26.7802055194,41.2645616728,28.2030242091,42.0979224649",uuuu,85632393,,7667364849250ce028273334b0073099,,3b871c14d2ed393734c0888868a73723,41.683503,27.419024,85679219,uuuu,TR,TR,1457144852,41.652995,27.361416,0,Kirklareli,85632393,856/792/19/85679219.geojson,region,85679219,quattroshapes,,,TR
"26.716333449,40.5610198571,28.1930391776,41.4921963568",uuuu,85632393,,0dfaf8d38afa883998c4e4895d5b0d20,,a9ea5f4cf26b9a5c26952f115717a26a,41.093641,27.39536,85679223,uuuu,TR,TR,1457144853,41.028477,27.138156,0,Tekirdag,85632393,856/792/23/85679223.geojson,region,85679223,quattroshapes,,,TR
"29.6616833843,39.6076085479,30.7386202331,40.5335468609",uuuu,85632393,,fc8a7e2f02b41b9dc3ed38a78ecea153,,29467b6184184af90b06ac226adf364a,40.066962,30.10403,85679227,uuuu,TR,TR,1457144852,40.089034,30.067316,0,Bilecik,85632393,856/792/27/85679227.geojson,region,85679227,quattroshapes,,,TR
"28.098884719,39.5515654573,29.9408394711,40.6146788602",uuuu,85632393,,9afdc68dc77a1ae6d45d3c9b3c8d2a6e,,0dce8e26ba9ae5f4287668ed77f7ce79,40.113871,29.01986,85679231,uuuu,TR,TR,1457144852,40.004426,29.034568,0,Bursa,85632393,856/792/31/85679231.geojson,region,85679231,quattroshapes,,,TR
"28.1493209161,40.8325869815,29.8773808119,41.5401670832",uuuu,85632393,,ed5fc1be301c9df4dae1e6341cc5d3ae,,ed81c1e0ef74029ff3cf0d1ca1af7c2c,41.154072,28.894026,85679237,uuuu,TR,TR,1457144852,41.240616,28.419199,0,Istanbul,85632393,856/792/37/85679237.geojson,region,85679237,quattroshapes,,,TR
"29.253679436,40.5497732611,30.4879895364,41.2155215526",uuuu,85632393,,68b49c4061108b975949ef65426dac93,,f0070e49830bb414faacfd50f4c6766e,40.869042,29.906702,85679241,uuuu,TR,TR,1457144852,40.931705,30.060985,0,Kocaeli,85632393,856/792/41/85679241.geojson,region,85679241,quattroshapes,,,TR
"29.9261633644,40.3314920111,30.9616557149,41.170564028",uuuu,85632393,,ce0375c37e30249f90e08871dcac45b6,,378b5febc0d6973dca668334e2c81698,40.728834,30.500302,85679245,uuuu,TR,TR,1457386081,40.70418,30.492457,0,Sakarya,85632393,856/792/45/85679245.geojson,region,85679245,quattroshapes,,,TR
"30.5949597506,40.1427955193,32.5295186696,41.0417977116",uuuu,85632393,,e07daf98e5ffa6b0d95d871704aac613,,d2012e022fad09aee2575ede8a6db0c6,40.602516,31.62906,85679249,uuuu,TR,TR,1457385224,40.621836,31.695011,0,Bolu,85632393,856/792/49/85679249.geojson,region,85679249,quattroshapes,,,TR
"30.1360730323,39.0863483752,32.042726678,40.1678069119",uuuu,85632393,,9933353e90ac47ec034e9ff957253285,,ba2c6bd99185a906022513dc61f25162,39.596528,31.102831,85679255,uuuu,TR,TR,1457144852,39.628429,31.084585,0,Eskisehir,85632393,856/792/55/85679255.geojson,region,85679255,quattroshapes,,,TR
"32.7985132167,40.8607620307,34.5878943206,42.020656643",uuuu,85632393,,ec8a8ed996901de44b29ef6aa9df5a01,,3370df052fe9fc338d549f5d8c2de27b,41.485815,33.677396,85679259,uuuu,TR,TR,1457385224,41.512941,33.570753,0,Kastamonu,85632393,856/792/59/85679259.geojson,region,85679259,quattroshapes,,,TR
"29.2612170156,36.0939680194,32.6516817561,37.4278449576",uuuu,85632393,,3f6a8987e98873d55807ed72449147e9,,c646418546ff6f0c5b2c1b92f8c6686e,36.798682,30.931046,85679263,uuuu,TR,TR,1457144852,36.86504,30.200244,0,Antalya,85632393,856/792/63/85679263.geojson,region,85679263,quattroshapes,,,TR
"29.6640605002,37.7593492704,31.7235730319,39.2819436708",uuuu,85632393,,c7d3c83268745e2110c9fe57880e897f,,4d591b073993f4b221e8c866bae4ebfc,38.622159,30.649127,85679267,uuuu,TR,TR,1457144852,38.660693,30.547644,0,Afyonkarahisar,85632393,856/792/67/85679267.geojson,region,85679267,quattroshapes,,,TR
"29.3903821138,36.9143104109,30.934990676,37.8461398382",uuuu,85632393,,5bf80a444722f1e0071ba22b4e8dcfd4,,2566d2c0034b596dcf009f0f2f2e20b4,37.418876,30.096146,85679273,uuuu,TR,TR,1457144852,37.477225,29.914737,0,Burdur,85632393,856/792/73/85679273.geojson,region,85679273,quattroshapes,,,TR
"28.5628357283,36.9115973982,30.040885044,38.4501598173",uuuu,85632393,,4fdef20622f40eb020c7fd762bd70242,,3a77e8c4baa4bbc4c24c2ce1c129ff04,37.744337,29.26649,85679277,uuuu,TR,TR,1457144852,37.833341,29.266398,0,Denizli,85632393,856/792/77/85679277.geojson,region,85679277,quattroshapes,,,TR
"30.0152535338,37.3513896748,31.6207369319,38.5151946067",uuuu,85632393,,4961855535cec3b741c8f5201a53b164,,353de536c57968e75ec994d371ff3c06,37.92482,30.950605,85679279,uuuu,TR,TR,1457384934,37.937077,31.005337,0,Isparta,85632393,856/792/79/85679279.geojson,region,85679279,quattroshapes,,,TR
"28.6578170101,38.7068624937,30.4417908062,39.9234807405",uuuu,85632393,,75f6d6cb6101dce3ee7bdc6f76143977,,3d03bfe8ea777673f810b235a0d2e13c,39.2538,29.574111,85679283,uuuu,TR,TR,1457386040,39.300204,29.587629,0,Kütahya,85632393,856/792/83/85679283.geojson,region,85679283,quattroshapes,,,TR
"27.2284468933,38.1038243683,29.0362952004,39.4113414578",uuuu,85632393,,e4446e9ce0365ed917b76a67ddaa3292,,632169030e3b9081b0940036a6d3b0f0,38.758277,28.181461,85679285,uuuu,TR,TR,1457144852,38.710029,28.393746,0,Manisa,85632393,856/792/85/85679285.geojson,region,85679285,quattroshapes,,,TR
"27.2287703794,36.2935834365,29.6888651872,37.5774482286",uuuu,85632393,,76efa0674c683bbce17c32ee5202bea0,,e3f6cd6dfacf39339ef7829f8228890d,37.021755,28.478296,85679291,uuuu,TR,TR,1457144852,37.085769,28.599641,0,Mugla,85632393,856/792/91/85679291.geojson,region,85679291,quattroshapes,,,TR
"37.4217265154,37.4118769389,39.2563432151,38.2284420842",uuuu,85632393,,0b0951dcf5ac257025f59e669292d9df,,31ff69d96d08719f33fa3f951b78e103,37.803835,38.340632,85679295,uuuu,TR,TR,1457144852,37.85651,38.479579,0,Adiyaman,85632393,856/792/95/85679295.geojson,region,85679295,quattroshapes,,,TR
"38.3489050636,38.3260330269,40.3915710792,39.229440416",uuuu,85632393,,1390bdfe3a1ed777e882e616d3dd6b4a,,01fd9c0419134cac0981c3d5d2d887a4,38.68358,39.433639,85679299,uuuu,TR,TR,1457385099,38.608078,39.16299,0,Elazig,85632393,856/792/99/85679299.geojson,region,85679299,quattroshapes,,,TR
"36.2202494649,37.233283189,37.7823246599,38.6250328642",uuuu,85632393,,f60503b0bf09c1421dda76beb815eacd,,d90d811cd71fdd124031203e3c0c8a64,37.923756,36.986062,85679303,uuuu,TR,TR,1457144852,37.940288,36.922914,0,K. Maras,85632393,856/793/03/85679303.geojson,region,85679303,quattroshapes,,,TR
"37.2258728374,37.8204824905,39.1485461768,39.1502721224",uuuu,85632393,,c991c2691be69af3049f5da56730aec9,,77d4e9cb6ee9f6958c04ac93fa90ab15,38.507149,38.121032,85679309,uuuu,TR,TR,1457386040,38.639431,37.975426,0,Malatya,85632393,856/793/09/85679309.geojson,region,85679309,quattroshapes,,,TR
"32.5718110074,36.0271670595,35.081714308,37.4013866242",uuuu,85632393,,1fb5f17c1c2c5a0eafd0856a6e2a188d,,2a90562802a4cf9b86a009c84fd4545a,36.694456,33.836792,85679313,uuuu,TR,TR,1457144852,36.66033,33.817584,0,Mersin,85632393,856/793/13/85679313.geojson,region,85679313,quattroshapes,,,TR
"33.5244966977,38.8531326362,34.7371358581,39.8257347682",uuuu,85632393,,672782ad64f24907c4ee210000fa4d9f,,439139ddf3a4b8d79416ccbc69ba1bab,39.327571,34.149228,85679317,uuuu,TR,TR,1457386040,39.332505,34.158415,0,Kirsehir,85632393,856/793/17/85679317.geojson,region,85679317,quattroshapes,,,TR
"34.9150061376,37.7504956993,36.9362781109,39.3344469264",uuuu,85632393,,ee8e7a44ad9cf76e265d08090d8f7f0c,,7a8bc367613aafeceab09765144b7237,38.647173,35.835975,85679321,uuuu,TR,TR,1457384994,38.58989,35.652209,0,Kayseri,85632393,856/793/21/85679321.geojson,region,85679321,quattroshapes,,,TR
"34.206212193,38.348408922,35.0754097843,39.4044426541",uuuu,85632393,,a0d614200e80bed6fa3dda9d4912eaf7,,25c5354c7b914592d41af7106a12e512,38.802183,34.690742,85679327,uuuu,TR,TR,1457386048,38.774315,34.682464,0,Nevsehir,85632393,856/793/27/85679327.geojson,region,85679327,quattroshapes,,,TR
"35.7873641292,35.8197785456,36.670040324,37.0200145532",uuuu,85632393,,59918ecffe1e236a9ac344be9a5f3490,,deac3d95e27b8ef471d39415f961c136,36.443847,36.24634,85679331,uuuu,TR,TR,1457144852,36.369608,36.202803,0,Hatay,85632393,856/793/31/85679331.geojson,region,85679331,quattroshapes,,,TR
"35.0314848164,40.1886325143,36.4938244967,41.0869239373",uuuu,85632393,,057359c22bc3f846a9b410079620f64a,,9505ef28cb773417d36e70d64ab96247,40.694671,35.717523,85679335,uuuu,TR,TR,1457144852,40.664856,35.667855,0,Amasya,85632393,856/793/35/85679335.geojson,region,85679335,quattroshapes,,,TR
"33.9641597839,39.9076160755,35.457918736,41.3108120789",uuuu,85632393,,5a801e2bb810ccaad8170e1faed00976,,a2ec1a451a7425ec8203ea982b577206,40.561077,34.651846,85679339,uuuu,TR,TR,1457385795,40.501516,34.637566,0,Çorum,85632393,856/793/39/85679339.geojson,region,85679339,quattroshapes,,,TR
"38.0627209819,40.0525426299,39.1483486991,41.0724722304",uuuu,85632393,,16afff77b17bda2ce0e636862f02a042,,64e0bef773d11e014ee63fd55e35cfea,40.577536,38.591901,85679341,uuuu,TR,TR,1457385224,40.582166,38.52736,0,Giresun,85632393,856/793/41/85679341.geojson,region,85679341,quattroshapes,,,TR
"36.6875077653,40.3318795839,38.1583223814,41.1478539079",uuuu,85632393,,914f2eb8c915028269063993fb5e19e8,,45d4266678fac3dad3d5f644ed6194a6,40.793602,37.539234,85679349,uuuu,TR,TR,1457385795,40.80497,37.53947,0,Ordu,85632393,856/793/49/85679349.geojson,region,85679349,quattroshapes,,,TR
"34.1403764179,41.2016197784,35.5048409357,42.0987816431",uuuu,85632393,,526e74d89fcd40d6ca87e5f6e1c308aa,,1eb73bde4dea85cf438154db50a4fa04,41.627898,34.880537,85679351,uuuu,TR,TR,1457144853,41.640402,34.890744,0,Sinop,85632393,856/793/51/85679351.geojson,region,85679351,quattroshapes,,,TR
"35.8198604667,38.5880842152,38.7615930517,40.5235474717",uuuu,85632393,,94c3b4d930f674c74ec171f7dbfdbf31,,2b189e03942c9149b37309b8ddd8553e,39.585862,37.346727,85679355,uuuu,TR,TR,1457144853,39.576715,37.346406,0,Sivas,85632393,856/793/55/85679355.geojson,region,85679355,quattroshapes,,,TR
"34.8880310403,40.8473778353,37.1517424954,41.7362735049",uuuu,85632393,,11b08f47ee1862511a99f24ee61871a4,,aed9743242813118e12e7b0195f58d60,41.212922,36.023937,85679357,uuuu,TR,TR,1457144853,41.236716,35.852209,0,Samsun,85632393,856/793/57/85679357.geojson,region,85679357,quattroshapes,,,TR
"35.509801874,39.9237132845,37.6349434752,40.9100613473",uuuu,85632393,,b54cf69e739321a2ec8ad1c802b826ac,,9daf61c3a88661bf2fc7721356e645b2,40.378075,36.583776,85679363,uuuu,TR,TR,1457144853,40.470038,36.672391,0,Tokat,85632393,856/793/63/85679363.geojson,region,85679363,quattroshapes,,,TR
"41.1274434748,40.5555610208,42.5387268413,41.5142276074",uuuu,85632393,,c03f77baa6caeaf3aa078b653a309122,,619eb55fc48730ce14701112fd6304fc,41.096853,41.801435,85679367,uuuu,TR,TR,1457144852,41.084001,41.717557,0,Artvin,85632393,856/793/67/85679367.geojson,region,85679367,quattroshapes,,,TR
"40.2422261898,39.1687981232,42.5637382338,40.924918321",uuuu,85632393,,a94a19434a569e88b7fbe67ebad28f9f,,5d638b87e29c7335cab334d2cdb7c89c,40.051727,41.542707,85679369,uuuu,TR,TR,1457386044,39.956836,41.542796,0,Erzurum,85632393,856/793/69/85679369.geojson,region,85679369,quattroshapes,,,TR
"38.3441508318,39.0229672313,40.6800289241,40.0726964379",uuuu,85632393,,207b09e27b422ded56245e547d96197e,,8201b397f68069980babd67ff27b0461,39.674755,39.315641,85679373,uuuu,TR,TR,1457144852,39.727169,38.9264,0,Erzincan,85632393,856/793/73/85679373.geojson,region,85679373,quattroshapes,,,TR
"40.3522874071,40.5421251495,41.3858256369,41.3012592265",uuuu,85632393,,dc7d30f33e685e5313b1ea090f5abb69,,f8ba593392372f5fa33b2143bacb5602,40.935023,40.845395,85679377,uuuu,TR,TR,1457385224,40.945066,40.880619,0,Rize,85632393,856/793/77/85679377.geojson,region,85679377,quattroshapes,,,TR
"39.1174369652,40.5104216578,40.4894462419,41.1124942081",uuuu,85632393,,2d98f44dfb08e6173f19125509eb7c97,,5c0cfa8031839e7ab7240ac9dc33e56f,40.797733,39.805835,85679383,uuuu,TR,TR,1457144853,40.80772,39.792776,0,Trabzon,85632393,856/793/83/85679383.geojson,region,85679383,quattroshapes,,,TR
"42.2715596859,39.0024258488,44.4582501937,39.9893423532",uuuu,85632393,,87ba2ab302b6d88d28741a5103c293b3,,71ecb095a29c27109b91966b568273a5,39.561938,43.21644,85679387,uuuu,TR,TR,1457144852,39.64822,43.017835,0,Agri,85632393,856/793/87/85679387.geojson,region,85679387,quattroshapes,,,TR
"40.0150565938,38.4779875763,41.2768917171,39.5809951849",uuuu,85632393,,248f29ba1d8930ab7214e65dd74ddeb8,,9811913d5fea4ade969116c63034733f,39.06333,40.703131,85679391,uuuu,TR,TR,1457144852,39.039053,40.778231,0,Bingöl,85632393,856/793/91/85679391.geojson,region,85679391,quattroshapes,,,TR
"39.1148531429,37.3757034372,41.4263399593,38.739186103",uuuu,85632393,,5452270d2d2f8a800370ac0774ce2945,,a137fbf08385989762e0d9ee7a83fb7b,38.126268,40.341739,85679395,uuuu,TR,TR,1457144852,38.069072,40.227674,0,Diyarbakir,85632393,856/793/95/85679395.geojson,region,85679395,quattroshapes,,,TR
"41.1643404479,38.5345991068,42.6424931173,39.4913882516",uuuu,85632393,,ea3f9a1f7c9693cc5c80c8d85c5b5946,,3bc1b919ae88f365b36514b909085730,39.020235,41.84551,85679401,uuuu,TR,TR,1457144852,38.893268,41.733546,0,Mus,85632393,856/794/01/85679401.geojson,region,85679401,quattroshapes,,,TR
"41.5312431169,37.9441958679,43.1612211444,39.1040733913",uuuu,85632393,,01bcf0891328d36cf7fb029623acb5d7,,780f7e6026773619a9ca0626c35ed98b,38.544592,42.394174,85679407,uuuu,TR,TR,1457386047,38.516678,42.338589,0,Bitlis,85632393,856/794/07/85679407.geojson,region,85679407,quattroshapes,,,TR
"30.8635738459,38.6435847035,33.9373913922,40.7075930855",uuuu,85632393,,e4bcebbf01e6b659975bf8dd6e2caff9,,148fe0d6d1c68ebbfcf75dbc70b6b4ca,39.780785,32.60977,85679409,uuuu,TR,TR,1457144852,39.810444,32.586648,0,Ankara,85632393,856/794/09/85679409.geojson,region,85679409,quattroshapes,,,TR
"32.5070910994,40.2655012073,34.1501949399,41.1037187774",uuuu,85632393,,2515d45caa561e139204e3fb7a3c5a76,,88cb8221e3fcd9919f667e6c3cf9e989,40.686811,33.444784,85679413,uuuu,TR,TR,1457144852,40.681713,33.593445,0,Çankiri,85632393,856/794/13/85679413.geojson,region,85679413,quattroshapes,,,TR
"31.3464189908,41.0192292878,32.3072405815,41.599432684",uuuu,85632393,,50ae1cb2f1d15d1a19b3d607e1949201,,c0af84145a8ce2ba32924652addb9ab8,41.27607,31.877489,85679419,uuuu,TR,TR,1457144853,41.275987,31.934639,0,Zinguldak,85632393,856/794/19/85679419.geojson,region,85679419,quattroshapes,,,TR
"31.2543510268,36.6733948843,34.5122400253,39.2221023627",uuuu,85632393,,6eece2a13d76e9a9a594dc361243d071,,9f11655c6c3b3295393962c426da8f3a,38.047558,32.618295,85679425,uuuu,TR,TR,1457144852,38.103571,32.457805,0,Konya,85632393,856/794/25/85679425.geojson,region,85679425,quattroshapes,,,TR
"32.4562414893,36.4316266951,34.1489547056,37.6470305451",uuuu,85632393,,f059ef3e59fedb2d3cf929ad75f6b217,,99cc35760f00bc79ced0b3273ec7f187,37.080667,33.222907,85679427,uuuu,TR,TR,1457144853,37.16337,33.094667,0,Karaman,85632393,856/794/27/85679427.geojson,region,85679427,quattroshapes,,,TR
