,Unnamed: 0,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country,wk:page,wordcount
2734,13402,"124.206001,13.5764,124.206001,13.5764",uuuu,85632509.0,,670e88fd2c6f30c98a7ca190f3a29e24,,417505abf0c061d10257e11521287b4a,13.5764,124.206001,102553269.0,uuuu,,,1452296498.0,0.0,0.0,0.0,Virac Airport,85676025.0,102/553/269/102553269.geojson,campus,85676025.0,ourairports,,,,Virac Airport,209
2735,13403,"0.0,0.0,0.0,0.0",uuuu,85632509.0,,aeee60744832c6891db6cf2ffe317d84,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553271.0,uuuu,,,1452296498.0,0.0,0.0,0.0,Daet Airport,85676017.0,102/553/271/102553271.geojson,campus,85676017.0,missing,,,,Bagasbas Airport,150
2736,13404,"123.852997,9.66408,123.852997,9.66408",uuuu,0.0,,655adc2aa30bc042b98b4a74b4897560,,09fd1a4eaf76fdf7cc18a276be51ac1d,9.66408,123.852997,102553273.0,uuuu,,,1452296498.0,0.0,0.0,0.0,Tagbilaran Airport,85632509.0,102/553/273/102553273.geojson,campus,0.0,ourairports,,,,Tagbilaran Airport,155
2737,13405,"124.636002,12.5024,124.636002,12.5024",uuuu,85632509.0,,523dd3aa3c1aa2e86697b1c271f6e208,,aa8be2c6ff92c98916e9cfe0cbe1f3c7,12.5024,124.636002,102553275.0,uuuu,,,1452296497.0,0.0,0.0,0.0,Catarman Airport,85676209.0,102/553/275/102553275.geojson,campus,85676209.0,ourairports,,,,Catarman National Airport,209
2738,13406,"0.0,0.0,0.0,0.0",uuuu,0.0,,3ab69de7e6976713d4b33765dcbdb390,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553277.0,uuuu,,,1452296496.0,0.0,0.0,0.0,Camiguin Airport,85632509.0,102/553/277/102553277.geojson,campus,0.0,missing,,,,Camiguin Airport,112
2739,13407,"0.0,0.0,0.0,0.0",uuuu,85632509.0,,e174c99cf067c77fa6c23128ce5b6bc3,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553279.0,uuuu,,,1452296497.0,0.0,0.0,0.0,Iloilo Airport,85676299.0,102/553/279/102553279.geojson,campus,85676299.0,missing,,,,Iloilo International Airport,5488
2740,13408,"120.605003,13.2081,120.605003,13.2081",uuuu,85632509.0,,16f1e5c118ef8113c7951fc68536ef41,,f7c2192a82028861cf349ef4bb22dcc3,13.2081,120.605003,102553283.0,uuuu,,,1452296497.0,0.0,0.0,0.0,Mamburao Airport,85676153.0,102/553/283/102553283.geojson,campus,85676153.0,ourairports,,,,Mamburao Airport,154
2741,13409,"123.269997,13.5849,123.269997,13.5849",uuuu,85632509.0,,55287b144a0bab5c8abd5180c1248ef6,,a7e9811f3ad4f820a51e4667559275e4,13.5849,123.269997,102553285.0,uuuu,,,1452296496.0,0.0,0.0,0.0,Naga Airport,85676345.0,102/553/285/102553285.geojson,campus,85676345.0,ourairports,,,,Naga Airport,234
2742,13410,"122.751999,11.5977,122.751999,11.5977",uuuu,85632509.0,,49217c6988f3b146cc14819c31b6fa19,,5ca6d6b56109241c614c56022d085000,11.5977,122.751999,102553287.0,uuuu,,,1452296496.0,0.0,0.0,0.0,Roxas Airport,85675989.0,102/553/287/102553287.geojson,campus,85675989.0,ourairports,,,,Roxas Airport,125
2743,13411,"0.0,0.0,0.0,0.0",uuuu,85632509.0,,cb054b07649753b73bebf76f2e84189e,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553289.0,uuuu,,,1452296498.0,0.0,0.0,0.0,Imelda Romualdez Marcos Airport,85676255.0,102/553/289/102553289.geojson,campus,85676255.0,missing,,,,Imelda Marcos,4290
2744,13412,"120.099998,12.1215,120.099998,12.1215",uuuu,85632509.0,,1e511905cf352e633afa2adfaa0dac72,,5f0801b714682b24579b862e58755867,12.1215,120.099998,102553291.0,uuuu,,,1452296497.0,0.0,0.0,0.0,Busuanga Airport,85676003.0,102/553/291/102553291.geojson,campus,85676003.0,ourairports,,,,Francisco B. Reyes Airport,523
2745,13413,"35.487297,33.82198,35.495876,33.830345",uuuu,85632533.0,,ec05881a22d0c651e7674e543b5b6565,,6ab2f471968c5169602b9f729e23c229,33.82555,35.490745,102553293.0,uuuu,,,1452296497.0,33.82558,35.490452,0.0,Beirut International Airport,85673491.0,102/553/293/102553293.geojson,campus,85673491.0,woedb,,,,Beirut–Rafic Hariri International Airport,3302
2747,13415,"0.0,0.0,0.0,0.0",uuuu,85632533.0,,18cd74e9cecaceb98f198d80252d2ab0,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553297.0,uuuu,,,1452296498.0,0.0,0.0,0.0,Riyaq Airport,85673479.0,102/553/297/102553297.geojson,campus,85673479.0,missing,,,,Rayak Air Base,931
2748,13416,"0.0,0.0,0.0,0.0",uuuu,85632533.0,,806d931d7fcbadca416c88e29feb6297,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553301.0,uuuu,,,1452296497.0,0.0,0.0,0.0,Wujah Al Hajar Airport,85673483.0,102/553/301/102553301.geojson,campus,85673483.0,missing,,,,Wujah Al Hajar Air Base,123
2749,13417,"0.0,0.0,0.0,0.0",uuuu,85632533.0,,c7345fc792ab3db2ee9d43b81845f3a9,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553303.0,uuuu,,,1452296496.0,0.0,0.0,0.0,Halat Airport,85673491.0,102/553/303/102553303.geojson,campus,85673491.0,missing,,,,Michel Aoun,4693
2750,13418,"25.042801,60.254601,25.042801,60.254601",uuuu,85633143.0,,495fcdc69bd63fbab0b58f13b8259c4d,,bd37702e63e95f993ff75f0b431f4a99,60.254601,25.042801,102553305.0,uuuu,,,1452296496.0,0.0,0.0,101748417.0,Helsinki-Malmin lentoasema,85908019.0,102/553/305/102553305.geojson,campus,85683067.0,ourairports,,,,Helsinki-Malmi Airport,1236
2751,13419,"0.0,0.0,0.0,0.0",uuuu,85633143.0,,2240780da89b365f1dad41d2b8d3ed6a,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553307.0,uuuu,,,1452296497.0,0.0,0.0,0.0,Kymi lentokenttä,85683081.0,102/553/307/102553307.geojson,campus,85683081.0,missing,,,,Kymi Airfield,75
2755,13423,"0.0,0.0,0.0,0.0",uuuu,85633143.0,,a31c8e12c2a991493bee1d1b02ee81df,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553315.0,uuuu,,,1452296499.0,0.0,0.0,0.0,Oripaa lentokenttä,85683073.0,102/553/315/102553315.geojson,campus,85683073.0,missing,,,,Oripää Airfield,94
2756,13424,"0.0,0.0,0.0,0.0",uuuu,85633143.0,,96098e1985a736937ff48abebb5dd77b,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553319.0,uuuu,,,1452296497.0,0.0,0.0,101839183.0,Kemi-Tornion lentoasema,101839183.0,102/553/319/102553319.geojson,campus,85683147.0,missing,,,,Kemi-Tornio Airport,371
2757,13425,"28.945101,61.9431,28.945101,61.9431",uuuu,85633143.0,,73ea3c44c3030a0cf924022e7bf15682,,d13177d60e61bd2d7f747f910b9e6507,61.9431,28.945101,102553321.0,uuuu,,,1452296496.0,0.0,0.0,0.0,Savonlinnan lentoasema,85683109.0,102/553/321/102553321.geojson,campus,85683109.0,ourairports,,,,Savonlinna Airport,171
2759,13427,"27.4053,68.6073,27.4053,68.6073",uuuu,85633143.0,,b29d5810c954af0dccca5b7262d7e872,,9691e264f67d53d8f33e6bfee0439c23,68.6073,27.4053,102553325.0,uuuu,,,1452296497.0,0.0,0.0,0.0,Ivalon lentoasema,85683147.0,102/553/325/102553325.geojson,campus,85683147.0,ourairports,,,,Ivalo Airport,171
2760,13428,"0.0,0.0,0.0,0.0",uuuu,85633143.0,,f591ac505f5d8d33e2d2c15fa01875e3,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553327.0,uuuu,,,1452296496.0,0.0,0.0,0.0,Rayskala lentokenttä,85683077.0,102/553/327/102553327.geojson,campus,85683077.0,missing,,,,Räyskälä Airfield,159
2761,13429,"26.619101,67.394997,26.619101,67.394997",uuuu,85633143.0,,d7c05230cd491b0fe829cef056847239,,c4b00f166f33049204c01d8b06a8fe8a,67.394997,26.619101,102553329.0,uuuu,,,1452296497.0,0.0,0.0,101814503.0,Sodankyla lentokenttä,101814503.0,102/553/329/102553329.geojson,campus,85683147.0,ourairports,,,,Sodankylä Airfield,148
2763,13431,"0.0,0.0,0.0,0.0",uuuu,85633143.0,,1a911e5d4325eb654d957a67e02deff3,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553333.0,uuuu,,,1452296499.0,0.0,0.0,0.0,Kauhava lentokenttä,85683113.0,102/553/333/102553333.geojson,campus,85683113.0,missing,,,,Kauhava Airfield,132
2764,13432,"0.0,0.0,0.0,0.0",uuuu,85633143.0,,ee43d91e7306798e854ddfddf592b80c,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553337.0,uuuu,,,1452296497.0,0.0,0.0,0.0,Mikkeli lentokenttä,85683109.0,102/553/337/102553337.geojson,campus,85683109.0,missing,,,,Helsinki Airport,2840
2765,13433,"0.0,0.0,0.0,0.0",uuuu,85633143.0,,981b3e9c5ddce88bf97479e46caeb850,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553339.0,uuuu,,,1452296497.0,0.0,0.0,0.0,Kajaanin lentoasema,85683137.0,102/553/339/102553339.geojson,campus,85683137.0,missing,,,,Kajaani Airport,201
2766,13434,"24.8811,60.6544,24.8811,60.6544",uuuu,85633143.0,,5a8716b77eb8ea8633e88415665961a6,,973a30494fa195fab6ed699756e9ce48,60.6544,24.8811,102553341.0,uuuu,,,1452296499.0,0.0,0.0,101815237.0,Hyvinkaa lentokenttä,101815237.0,102/553/341/102553341.geojson,campus,85683067.0,ourairports,,,,Hyvinkää Airfield,116
2767,13435,"0.0,0.0,0.0,0.0",uuuu,85633143.0,,bdf2c6c6469f580f97ceab49fc92e3c3,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553343.0,uuuu,,,1452296498.0,0.0,0.0,0.0,Alavus lentokenttä,85683113.0,102/553/343/102553343.geojson,campus,85683113.0,missing,,,,Alavus Airfield,61
2769,13437,"0.0,0.0,0.0,0.0",uuuu,85633143.0,,c763ea69352bafed985707154a7c7caa,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553347.0,uuuu,,,1452296497.0,0.0,0.0,101814179.0,Jyväskylän lentoasema,101814179.0,102/553/347/102553347.geojson,campus,85683117.0,missing,,,,Jyväskylä Airport,490
2771,13439,"25.8304,66.564796,25.8304,66.564796",uuuu,85633143.0,,6e87677322ce337c3bb008889a2405b4,,87002c136f0f3c92a46390a05d992c4d,66.564796,25.8304,102553351.0,uuuu,,,1452296498.0,0.0,0.0,0.0,Rovaniemen lentoasema,85683147.0,102/553/351/102553351.geojson,campus,85683147.0,ourairports,,,,Rovaniemi Airport,382
2772,13440,"0.0,0.0,0.0,0.0",uuuu,85633143.0,,9b1a161542a853776c591a414391c405,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553355.0,uuuu,,,1452296497.0,0.0,0.0,0.0,Pattijoki lentokenttä,85683143.0,102/553/355/102553355.geojson,campus,85683143.0,missing,,,,Raahe-Pattijoki Airfield,54
2773,13441,"0.0,0.0,0.0,0.0",uuuu,85633143.0,,003b65b41a13dd9b43fc0e35bd2f65e5,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553357.0,uuuu,,,1452296499.0,0.0,0.0,101748433.0,Lappeenrannan lentoasema,101748433.0,102/553/357/102553357.geojson,campus,85683103.0,missing,,,,Lappeenranta Airport,341
2775,13443,"0.0,0.0,0.0,0.0",uuuu,85633143.0,,ca841efefd99bab23f6a90bc0779cff6,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553361.0,uuuu,,,1452296498.0,0.0,0.0,0.0,Kittilän lentoasema,85683147.0,102/553/361/102553361.geojson,campus,85683147.0,missing,,,,Kittilä Airport,301
2776,13444,"29.6075,62.662899,29.6075,62.662899",uuuu,85633143.0,,04feaec97cdcebfee2dec9c0f5734cc9,,4e1b33f31bfd0bbe9c16cae5670293ae,62.662899,29.6075,102553363.0,uuuu,,,1452296499.0,0.0,0.0,0.0,Joensuun lentoasema,85683133.0,102/553/363/102553363.geojson,campus,85683133.0,ourairports,,,,Joensuu Airport,173
2777,13445,"0.0,0.0,0.0,0.0",uuuu,85633143.0,,a9d3732e475d3fb84f0b6b5d1098c3d6,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553365.0,uuuu,,,1452296496.0,0.0,0.0,101814083.0,Mikkelin lentoasema,101814083.0,102/553/365/102553365.geojson,campus,85683109.0,missing,,,,Mikkeli Airport,166
2778,13446,"25.354601,64.930099,25.354601,64.930099",uuuu,85633143.0,,b100d4236a68494c238ea2203f40dfe9,,8d76b5466491c15645234a526483e3ca,64.930099,25.354601,102553367.0,uuuu,,,1452296498.0,0.0,0.0,101814415.0,Oulun lentoasema,101814415.0,102/553/367/102553367.geojson,campus,85683143.0,ourairports,,,,Oulu Airport,441
2779,13447,"0.0,0.0,0.0,0.0",uuuu,85633143.0,,7ea347eb34c6261c98b29b7ab51e3a08,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553369.0,uuuu,,,1452296499.0,0.0,0.0,0.0,Pyhasalmi lentokenttä,85683143.0,102/553/369/102553369.geojson,campus,85683143.0,missing,,,,Pyhäsalmi Airfield,60
2780,13448,"24.909519,60.290119,24.999357,60.339363",uuuu,85633143.0,,a7e04f30ee9c0505fc33c59d26e2daf8,,fb6704605c0c07ae9bcce81428abadd2,60.314078,24.966752,102553373.0,uuuu,,,1452296498.0,60.309585,24.967433,101748419.0,Helsinki-Vantaan lentoasema,101748419.0,102/553/373/102553373.geojson,campus,85683067.0,woedb,,,,Helsinki Airport,2840
2781,13449,"22.8323,62.692101,22.8323,62.692101",uuuu,85633143.0,,b88cfb91fc61176a38fbd6a680c868ea,,4932f53903c2153c009fe3bd01b10c02,62.692101,22.8323,102553375.0,uuuu,,,1452296496.0,0.0,0.0,0.0,Seinäjoen lentoasema,85683113.0,102/553/375/102553375.geojson,campus,85683113.0,ourairports,,,,Seinäjoki Airport,289
2782,13450,"0.0,0.0,0.0,0.0",uuuu,85633143.0,,9b419edee5e0d5dd084db846293ac9e5,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553377.0,uuuu,,,1452296497.0,0.0,0.0,0.0,Kuopion lentoasema,85683131.0,102/553/377/102553377.geojson,campus,85683131.0,missing,,,,Kuopio Airport,493
2784,13452,"0.0,0.0,0.0,0.0",uuuu,85633143.0,,694e3521ea6d2a18b273b94bbdb2a25c,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553381.0,uuuu,,,1452296496.0,0.0,0.0,0.0,Enontekiön lentoasema,85683147.0,102/553/381/102553381.geojson,campus,85683147.0,missing,,,,Enontekiö Airport,352
2785,13453,"0.0,0.0,0.0,0.0",uuuu,85633143.0,,deed280342451ec84bb8839abe455658,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553383.0,uuuu,,,1452296497.0,0.0,0.0,0.0,Kuusamon lentoasema,85683143.0,102/553/383/102553383.geojson,campus,85683143.0,missing,,,,Kuusamo Airport,130
2787,13455,"0.0,0.0,0.0,0.0",uuuu,85633143.0,,7e686932e9a69ca951b762751c0e1f7e,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553387.0,uuuu,,,1452296499.0,0.0,0.0,0.0,Kitee lentokenttä,85683133.0,102/553/387/102553387.geojson,campus,85683133.0,missing,,,,Kitee Airfield,56
2788,13456,"0.0,0.0,0.0,0.0",uuuu,85633143.0,,460c0bfca3b14201a09b1e9170f912b4,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553391.0,uuuu,,,1452296498.0,0.0,0.0,0.0,Kauhajoki lentokenttä,85683113.0,102/553/391/102553391.geojson,campus,85683113.0,missing,,,,Kauhajoki Airfield,106
2790,13458,"26.9384,60.8964,26.9384,60.8964",uuuu,85633143.0,,e53c22b0c1be76b22ae0031e0d517daf,,7ed1bbd60183e0c8852bc09476ba28e8,60.8964,26.9384,102553395.0,uuuu,,,1452296499.0,0.0,0.0,101846787.0,Utti lentokenttä,101846787.0,102/553/395/102553395.geojson,campus,85683081.0,ourairports,,,,Suomenlinna,2882
2792,13460,"24.716,64.060501,24.716,64.060501",uuuu,85633143.0,,b861a2e33ee353e406c09f956f415f73,,46c1fe8c0306c693132e087546f73c13,64.060501,24.716,102553399.0,uuuu,,,1452296496.0,0.0,0.0,0.0,Ylivieska lentokenttä,85683143.0,102/553/399/102553399.geojson,campus,85683143.0,ourairports,,,,Ylivieska Airfield,98
2794,13462,"23.611593,61.417435,23.623867,61.423138",uuuu,85633143.0,,731f1bbe75f52fc08c55ad4184cab1c5,,d5ff1faf9841cad22aafd7bb36348532,61.420259,23.617774,102553403.0,uuuu,,,1452296499.0,61.420046,23.617867,0.0,Tampere-Pirkkalan lentoasema,85683099.0,102/553/403/102553403.geojson,campus,85683099.0,woedb,,,,Tampere–Pirkkala Airport,757
2797,13465,"27.868601,62.171101,27.868601,62.171101",uuuu,85633143.0,,7214978d362e7d4caa322d6ca244409d,,b2cd5a0873796c4a45c726d6b9ef64c5,62.171101,27.868601,102553411.0,uuuu,,,1452296496.0,0.0,0.0,101815061.0,Varkauden lentoasema,101815061.0,102/553/411/102553411.geojson,campus,85683109.0,ourairports,,,,Varkaus Airport,136
2798,13466,"21.762199,63.050701,21.762199,63.050701",uuuu,85633143.0,,38e07886bae77b45b4024bb6ba5887ec,,cc591a53ac65c6cf96877019d683ff04,63.050701,21.762199,102553413.0,uuuu,,,1452296496.0,0.0,0.0,0.0,Vaasan lentoasema,85683119.0,102/553/413/102553413.geojson,campus,85683119.0,ourairports,,,,Vaasa Airport,240
2799,13467,"21.799999,61.4617,21.799999,61.4617",uuuu,85633143.0,,1dca58a7cba8110f036195a7d67654db,,1e59065def6688c4593d9d70daebfb21,61.4617,21.799999,102553415.0,uuuu,,,1452296498.0,0.0,0.0,101748427.0,Porin lentoasema,101748427.0,102/553/415/102553415.geojson,campus,85683095.0,ourairports,,,,Pori Airport,405
2800,13468,"22.271475,60.510147,22.277332,60.514664",uuuu,85633143.0,,e78bf9896eb09f892bdd24724a5c502e,,3d7ff48a5e6047d61c32df9a7aec5ab3,60.512697,22.273592,102553417.0,uuuu,,,1452296497.0,60.512816,22.273393,101748421.0,Turun lentoasema,101748421.0,102/553/417/102553417.geojson,campus,85683073.0,woedb,,,,Turku Airport,1095
2801,13469,"-58.443939,-34.599442,-58.393932,-34.55312",uuuu,85632505.0,,99ada82089d439f70c5e45255b444075,,86c844728be7ba7ef7a8c194ee052f2b,-34.578145,-58.417047,102553419.0,uuuu,,,1452296499.0,-34.579338,-58.415022,-1.0,Aeroparque Jorge Newbery,85764235.0,102/553/419/102553419.geojson,campus,85668081.0,woedb,,,,Aeroparque Jorge Newbery,1018
2802,13470,"-72.278503,-50.344585,-72.242165,-50.312912",uuuu,0.0,,b4caa4b797d897df191c4ec80aab485d,,95f80974cd6e403a5677e4d967d859af,-50.330463,-72.264713,102553421.0,uuuu,,,1452296498.0,-50.334999,-72.270457,0.0,Aeropuerto Internacional El Calafate,85667991.0,102/553/421/102553421.geojson,campus,0.0,woedb,,,,Comandante Armando Tola International Airport,166
2803,13471,"-58.722588,-34.669605,-58.711967,-34.658062",uuuu,0.0,,6b92d14fd5b027b8c652d015802f4a4c,,9e7da8748004b3065f4d8dca818c7466,-34.664675,-58.717433,102553423.0,uuuu,,,1452296496.0,-34.666804,-58.719726,0.0,Merlo International,85668015.0,102/553/423/102553423.geojson,campus,0.0,woedb,,,,Giuseppe Merlo,60
2804,13472,"-70.812202,-45.013599,-70.812202,-45.013599",uuuu,0.0,,3dc7eb06f132a0b4afe9443d9ba2d370,,00e5b1c9d653767234982ef35b627c4e,-45.013599,-70.812202,102553427.0,uuuu,,,1452296497.0,0.0,0.0,0.0,Alto Rio Senguerr Airport,85668001.0,102/553/427/102553427.geojson,campus,0.0,ourairports,,,,List of airports in Argentina,168
2805,13473,"0.0,0.0,0.0,0.0",uuuu,0.0,,e2f9619dad63845e4f74629ae7fb36c2,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553429.0,uuuu,,,1452296499.0,0.0,0.0,0.0,La Cumbre Airport,85668031.0,102/553/429/102553429.geojson,campus,0.0,missing,,,,La Cumbre Airport,71
2806,13474,"-70.245598,-45.703899,-70.245598,-45.703899",uuuu,0.0,,80e843a4f1fbd83a75c0ea96587139f1,,db356ea05cc183aa6dc16c852c9f5351,-45.703899,-70.245598,102553431.0,uuuu,,,1452296496.0,0.0,0.0,0.0,Rio Mayo Airport,85668001.0,102/553/431/102553431.geojson,campus,0.0,ourairports,,,,Río Mayo Airport,65
2807,13475,"-70.978699,-46.537899,-70.978699,-46.537899",uuuu,0.0,,dba52c50604af5c2451b90b55f67dd01,,d0c09a5c21cbfcff0b23b7be95c5a585,-46.537899,-70.978699,102553433.0,uuuu,,,1452296496.0,0.0,0.0,0.0,Perito Moreno Airport,85667991.0,102/553/433/102553433.geojson,campus,0.0,ourairports,,,,Perito Moreno Airport,51
2808,13476,"-72.2203,-51.605,-72.2203,-51.605",uuuu,0.0,,2654ddfe7a4e7c2764ad8e3d92c3b0ce,,cd5b96ae9676ae74604d9c943ba1b190,-51.605,-72.2203,102553435.0,uuuu,,,1452296499.0,0.0,0.0,0.0,Rio Turbio Airport,85667991.0,102/553/435/102553435.geojson,campus,0.0,ourairports,,,,Rio Turbio Airport,69
2809,13477,"0.0,0.0,0.0,0.0",uuuu,0.0,,a0eb6494ed3e5a7d959b20f5540a122b,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553437.0,uuuu,,,1452296498.0,0.0,0.0,0.0,Maquinchao Airport,85668025.0,102/553/437/102553437.geojson,campus,0.0,missing,,,,Maquinchao Airport,66
2810,13478,"-64.905502,-27.4737,-64.905502,-27.4737",uuuu,0.0,,45b46573fa972230548f96682b775fea,,64992b9989796f9b881f5600bb930e3d,-27.4737,-64.905502,102553439.0,uuuu,,,1452296497.0,0.0,0.0,0.0,Rio Hondo Airport,85668053.0,102/553/439/102553439.geojson,campus,0.0,ourairports,,,,Las Termas Airport,256
2811,13479,"0.0,0.0,0.0,0.0",uuuu,0.0,,8e823548f7924bf275a3d6e10611545e,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553441.0,uuuu,,,1452296496.0,0.0,0.0,0.0,Las Lomitas Airport,85668067.0,102/553/441/102553441.geojson,campus,0.0,missing,,,,List of accidents and incidents involving the DC-3 in the 1980s,6801
2812,13480,"-57.8697,-38.2271,-57.8697,-38.2271",uuuu,0.0,,ec8bc49223bd57defd79f0d916b0bb2e,,d99f333ff93473d74244b555773eaa93,-38.2271,-57.8697,102553445.0,uuuu,,,1452296496.0,0.0,0.0,0.0,Miramar Airport,85668015.0,102/553/445/102553445.geojson,campus,0.0,ourairports,,,,Miramar Airport,56
2813,13481,"0.0,0.0,0.0,0.0",uuuu,0.0,,8bcaee54d6932f2de3eeb416d20aa9a8,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553447.0,uuuu,,,1452296498.0,0.0,0.0,0.0,Los Menucos Airport,85668025.0,102/553/447/102553447.geojson,campus,0.0,missing,,,,List of airports in Argentina,168
2814,13482,"0.0,0.0,0.0,0.0",uuuu,0.0,,78014b665d8ec8b5b360ea536537dfba,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553449.0,uuuu,,,1452296499.0,0.0,0.0,0.0,Saenz Pena Airport,85764333.0,102/553/449/102553449.geojson,campus,0.0,missing,,,,Presidencia Roque Sáenz Peña Airport,93
2815,13483,"0.0,0.0,0.0,0.0",uuuu,0.0,,63db79fdf65b6c6d424dd4ad25e7eaca,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553451.0,uuuu,,,1452296497.0,0.0,0.0,0.0,Villa Dolores Airport,85668031.0,102/553/451/102553451.geojson,campus,0.0,missing,,,,Villa Dolores Airport,55
2816,13484,"-65.339401,-41.591702,-65.339401,-41.591702",uuuu,0.0,,6b2ed139ed6a97ac83fc1adf4b2536f9,,e3cd75347406a2cb8669170897c1f4bb,-41.591702,-65.339401,102553453.0,uuuu,,,1452296498.0,0.0,0.0,0.0,Sierra Grande Airport,85668025.0,102/553/453/102553453.geojson,campus,0.0,ourairports,,,,Sierra Grande Airport,72
2817,13485,"0.0,0.0,0.0,0.0",uuuu,0.0,,350ac26cbffe0eccdc198224b9b8400d,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553455.0,uuuu,,,1452296498.0,0.0,0.0,0.0,Valcheta Airport,85668025.0,102/553/455/102553455.geojson,campus,0.0,missing,,,,Valcheta Airport,60
2818,13486,"-60.492222,-26.753611,-60.492222,-26.753611",uuuu,0.0,,3ec957b9478b47d10f1dd09881f195b3,,535e4f811a0f02966e3c6d4e9540fe74,-26.753611,-60.492222,102553457.0,uuuu,,,1452296498.0,0.0,0.0,0.0,Pres. Roque Saenz Pena Airport,85668063.0,102/553/457/102553457.geojson,campus,0.0,ourairports,,,,Roque Sáenz Peña (disambiguation),73
2819,13487,"0.0,0.0,0.0,0.0",uuuu,85632505.0,,d13514f506010fdb531c7b3bbfaed157,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553459.0,uuuu,,,1452296497.0,0.0,0.0,0.0,Martin Garcia Airport,85632505.0,102/553/459/102553459.geojson,campus,0.0,missing,,,,Martín García Island Airport,234
2820,13488,"-71.532303,-41.943199,-71.532303,-41.943199",uuuu,0.0,,d6db7a5f4d52082553e1603e249407a9,,9aaa78025706218c518b6e773381a76c,-41.943199,-71.532303,102553463.0,uuuu,,,1452296498.0,0.0,0.0,0.0,El Bolson Airport,85668025.0,102/553/463/102553463.geojson,campus,0.0,ourairports,,,,El Bolsón Airport,99
2821,13489,"-61.2103,-27.2164,-61.2103,-27.2164",uuuu,0.0,,b919f6e44f6f624654f8a1e6fe7c2c25,,6a72a188625a924d24ba1dac432691e5,-27.2164,-61.2103,102553465.0,uuuu,,,1452296498.0,0.0,0.0,0.0,Charata Airport,85668063.0,102/553/465/102553465.geojson,campus,0.0,ourairports,,,,List of airports in Argentina,168
2822,13490,"-67.5186,-46.431801,-67.5186,-46.431801",uuuu,0.0,,0eb63659702376aa31a90abfd50ef9f3,,f577b50e46cded619f3c8e65e286bb00,-46.431801,-67.5186,102553467.0,uuuu,,,1452296498.0,0.0,0.0,0.0,Caleta Olivia Airport,85667991.0,102/553/467/102553467.geojson,campus,0.0,ourairports,,,,List of airports in Argentina,168
2823,13491,"0.0,0.0,0.0,0.0",uuuu,0.0,,087de683a0f3ecd7f0b4fba1deb71d97,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102553469.0,uuuu,,,1452296499.0,0.0,0.0,0.0,El Maiten Airport,85668001.0,102/553/469/102553469.geojson,campus,0.0,missing,,,,El Maitén Airport,62
2824,13492,"-63.0,-35.0,-63.0,-35.0",uuuu,0.0,,e3b7e11fff972d83ee70f21644e795a4,,1a68e675dfdbcd830fdd163d1c0bdca9,-35.0,-63.0,102553471.0,uuuu,,,1452296497.0,0.0,0.0,0.0,General Villegas Airport,85668015.0,102/553/471/102553471.geojson,campus,0.0,ourairports,,,,List of airports by IATA code: V,127
